country,iso3,hs8,year,tariff_max,tariff_scaled,effective_mdate
"CHINA","CHN",90211000,2019,0.050,0.050,2018m9
"CHINA","CHN",90212140,2018,0.050,0.017,2018m9
"CHINA","CHN",90212140,2019,0.050,0.050,2018m9
"CHINA","CHN",90212180,2018,0.050,0.017,2018m9
"CHINA","CHN",90212180,2019,0.050,0.050,2018m9
"CHINA","CHN",90213900,2018,0.050,0.017,2018m9
"CHINA","CHN",90213900,2019,0.050,0.050,2018m9
"CHINA","CHN",90221200,2018,0.050,0.017,2018m9
"CHINA","CHN",90221200,2019,0.050,0.050,2018m9
"CHINA","CHN",90221300,2018,0.200,0.067,2018m9
"CHINA","CHN",90221300,2019,0.200,0.200,2018m9
"CHINA","CHN",90221400,2018,0.250,0.104,2018m8
"CHINA","CHN",90221400,2019,0.250,0.250,2018m8
"CHINA","CHN",90221900,2018,0.100,0.033,2018m9
"CHINA","CHN",90221900,2019,0.117,0.110,2018m9
"CHINA","CHN",90222100,2018,0.050,0.017,2018m9
"CHINA","CHN",90222100,2019,0.100,0.079,2018m9
"CHINA","CHN",90222940,2018,0.050,0.017,2018m9
"CHINA","CHN",90222940,2019,0.050,0.050,2018m9
"CHINA","CHN",90222980,2018,0.050,0.017,2018m9
"CHINA","CHN",90222980,2019,0.050,0.050,2018m9
"CHINA","CHN",90223000,2018,0.050,0.017,2018m9
"CHINA","CHN",90223000,2019,0.050,0.050,2018m9
"CHINA","CHN",90229020,2018,0.250,0.104,2018m8
"CHINA","CHN",90229020,2019,0.250,0.250,2018m8
"CHINA","CHN",90229040,2018,0.250,0.104,2018m8
"CHINA","CHN",90229040,2019,0.250,0.250,2018m8
"CHINA","CHN",90229060,2018,0.250,0.104,2018m8
"CHINA","CHN",90229060,2019,0.250,0.250,2018m8
"CHINA","CHN",90229070,2018,0.250,0.104,2018m8
"CHINA","CHN",90229070,2019,0.250,0.250,2018m8
"CHINA","CHN",90229080,2018,0.250,0.104,2018m8
"CHINA","CHN",90229080,2019,0.250,0.250,2018m8
"CHINA","CHN",90230000,2018,0.100,0.033,2018m9
"CHINA","CHN",90230000,2019,0.150,0.129,2018m9
"CHINA","CHN",90241000,2018,0.050,0.017,2018m9
"CHINA","CHN",90241000,2019,0.075,0.065,2018m9
"CHINA","CHN",90248000,2018,0.050,0.017,2018m9
"CHINA","CHN",90248000,2019,0.050,0.050,2018m9
"CHINA","CHN",90249000,2018,0.050,0.017,2018m9
"CHINA","CHN",90249000,2019,0.050,0.050,2018m9
"CHINA","CHN",90251120,2018,0.200,0.067,2018m9
"CHINA","CHN",90251120,2019,0.200,0.200,2018m9
"CHINA","CHN",90251140,2018,0.100,0.033,2018m9
"CHINA","CHN",90251140,2019,0.200,0.158,2018m9
"CHINA","CHN",90251940,2018,0.050,0.017,2018m9
"CHINA","CHN",90251940,2019,0.100,0.079,2018m9
"CHINA","CHN",90251980,2018,0.050,0.017,2018m9
"CHINA","CHN",90251980,2019,0.100,0.079,2018m9
"CHINA","CHN",90258015,2018,0.100,0.033,2018m9
"CHINA","CHN",90258015,2019,0.200,0.158,2018m9
"CHINA","CHN",90258050,2018,0.100,0.033,2018m9
"CHINA","CHN",90258050,2019,0.200,0.158,2018m9
"CHINA","CHN",90259000,2018,0.050,0.017,2018m9
"CHINA","CHN",90259000,2019,0.100,0.079,2018m9
"CHINA","CHN",90261050,2018,0.050,0.017,2018m9
"CHINA","CHN",90261050,2019,0.100,0.079,2018m9
"CHINA","CHN",90261070,2018,0.050,0.017,2018m9
"CHINA","CHN",90261070,2019,0.100,0.079,2018m9
"CHINA","CHN",90262000,2018,0.050,0.017,2018m9
"CHINA","CHN",90262000,2019,0.100,0.079,2018m9
"CHINA","CHN",90268000,2018,0.050,0.017,2018m9
"CHINA","CHN",90268000,2019,0.100,0.079,2018m9
"CHINA","CHN",90269000,2018,0.050,0.017,2018m9
"CHINA","CHN",90269000,2019,0.100,0.079,2018m9
"CHINA","CHN",90271000,2018,0.050,0.017,2018m9
"CHINA","CHN",90271000,2019,0.050,0.050,2018m9
"CHINA","CHN",90272020,2018,0.050,0.017,2018m9
"CHINA","CHN",90272020,2019,0.050,0.050,2018m9
"CHINA","CHN",90272050,2018,0.050,0.017,2018m9
"CHINA","CHN",90272050,2019,0.050,0.050,2018m9
"CHINA","CHN",90272060,2018,0.050,0.017,2018m9
"CHINA","CHN",90272060,2019,0.050,0.050,2018m9
"CHINA","CHN",90272090,2018,0.050,0.017,2018m9
"CHINA","CHN",90272090,2019,0.050,0.050,2018m9
"CHINA","CHN",90273040,2018,0.050,0.017,2018m9
"CHINA","CHN",90273040,2019,0.100,0.079,2018m9
"CHINA","CHN",90273080,2018,0.050,0.017,2018m9
"CHINA","CHN",90273080,2019,0.100,0.079,2018m9
"CHINA","CHN",90275010,2018,0.050,0.017,2018m9
"CHINA","CHN",90275010,2019,0.050,0.050,2018m9
"CHINA","CHN",90275020,2018,0.050,0.017,2018m9
"CHINA","CHN",90275020,2019,0.050,0.050,2018m9
"CHINA","CHN",90275040,2018,0.050,0.017,2018m9
"CHINA","CHN",90275040,2019,0.050,0.050,2018m9
"CHINA","CHN",90275050,2018,0.050,0.017,2018m9
"CHINA","CHN",90275050,2019,0.050,0.050,2018m9
"CHINA","CHN",90275090,2018,0.050,0.017,2018m9
"CHINA","CHN",90275090,2019,0.050,0.050,2018m9
"CHINA","CHN",90278025,2018,0.050,0.017,2018m9
"CHINA","CHN",90278025,2019,0.050,0.050,2018m9
"CHINA","CHN",90278026,2018,0.050,0.017,2018m9
"CHINA","CHN",90278026,2019,0.050,0.050,2018m9
"CHINA","CHN",90278031,2018,0.050,0.017,2018m9
"CHINA","CHN",90278031,2019,0.050,0.050,2018m9
"CHINA","CHN",90278032,2018,0.050,0.017,2018m9
"CHINA","CHN",90278032,2019,0.050,0.050,2018m9
"CHINA","CHN",90278035,2018,0.050,0.017,2018m9
"CHINA","CHN",90278035,2019,0.050,0.050,2018m9
"CHINA","CHN",90278080,2018,0.050,0.017,2018m9
"CHINA","CHN",90278080,2019,0.050,0.050,2018m9
"CHINA","CHN",90279020,2018,0.050,0.017,2018m9
"CHINA","CHN",90279020,2019,0.050,0.050,2018m9
"CHINA","CHN",90279054,2018,0.050,0.017,2018m9
"CHINA","CHN",90279054,2019,0.050,0.050,2018m9
"CHINA","CHN",90279089,2018,0.050,0.017,2018m9
"CHINA","CHN",90279089,2019,0.050,0.050,2018m9
"CHINA","CHN",90281000,2018,0.100,0.033,2018m9
"CHINA","CHN",90281000,2019,0.150,0.129,2018m9
"CHINA","CHN",90282000,2018,0.100,0.033,2018m9
"CHINA","CHN",90282000,2019,0.150,0.129,2018m9
"CHINA","CHN",90283000,2018,0.100,0.033,2018m9
"CHINA","CHN",90283000,2019,0.225,0.173,2018m9
"CHINA","CHN",90289000,2018,0.100,0.033,2018m9
"CHINA","CHN",90289000,2019,0.225,0.173,2018m9
"CHINA","CHN",90291000,2018,0.100,0.033,2018m9
"CHINA","CHN",90291000,2019,0.225,0.173,2018m9
"CHINA","CHN",90292050,2018,0.100,0.033,2018m9
"CHINA","CHN",90292050,2019,0.125,0.115,2018m9
"CHINA","CHN",90292060,2018,0.100,0.033,2018m9
"CHINA","CHN",90292060,2019,0.125,0.115,2018m9
"CHINA","CHN",90299000,2018,0.100,0.033,2018m9
"CHINA","CHN",90299000,2019,0.200,0.158,2018m9
"CHINA","CHN",90302015,2018,0.100,0.033,2018m9
"CHINA","CHN",90302015,2019,0.150,0.129,2018m9
"CHINA","CHN",90303100,2018,0.050,0.017,2018m9
"CHINA","CHN",90303100,2019,0.075,0.065,2018m9
"CHINA","CHN",90303200,2018,0.050,0.017,2018m9
"CHINA","CHN",90303200,2019,0.100,0.079,2018m9
"CHINA","CHN",90303300,2018,0.100,0.033,2018m9
"CHINA","CHN",90303300,2019,0.150,0.129,2018m9
"CHINA","CHN",90303901,2018,0.050,0.017,2018m9
"CHINA","CHN",90303901,2019,0.100,0.079,2018m9
"CHINA","CHN",90304000,2018,0.050,0.017,2018m9
"CHINA","CHN",90304000,2019,0.075,0.065,2018m9
"CHINA","CHN",90308400,2018,0.100,0.033,2018m9
"CHINA","CHN",90308400,2019,0.175,0.144,2018m9
"CHINA","CHN",90308901,2018,0.050,0.017,2018m9
"CHINA","CHN",90308901,2019,0.100,0.079,2018m9
"CHINA","CHN",90309040,2018,0.050,0.017,2018m9
"CHINA","CHN",90309040,2019,0.100,0.079,2018m9
"CHINA","CHN",90309080,2018,0.050,0.017,2018m9
"CHINA","CHN",90309080,2019,0.100,0.079,2018m9
"CHINA","CHN",90311000,2018,0.100,0.033,2018m9
"CHINA","CHN",90311000,2019,0.200,0.158,2018m9
"CHINA","CHN",90314910,2018,0.100,0.033,2018m9
"CHINA","CHN",90314910,2019,0.225,0.173,2018m9
"CHINA","CHN",90314940,2018,0.100,0.033,2018m9
"CHINA","CHN",90314940,2019,0.225,0.173,2018m9
"CHINA","CHN",90314980,2018,0.100,0.033,2018m9
"CHINA","CHN",90314980,2019,0.225,0.173,2018m9
"CHINA","CHN",90318080,2018,0.050,0.017,2018m9
"CHINA","CHN",90318080,2019,0.100,0.079,2018m9
"CHINA","CHN",90319000,2018,0.050,0.017,2018m9
"CHINA","CHN",90319000,2019,0.100,0.079,2018m9
"CHINA","CHN",90321000,2018,0.100,0.033,2018m9
"CHINA","CHN",90321000,2019,0.200,0.158,2018m9
"CHINA","CHN",90322000,2018,0.050,0.017,2018m9
"CHINA","CHN",90322000,2019,0.100,0.079,2018m9
"CHINA","CHN",90328100,2018,0.050,0.017,2018m9
"CHINA","CHN",90328100,2019,0.100,0.079,2018m9
"CHINA","CHN",90328930,2018,0.050,0.017,2018m9
"CHINA","CHN",90328930,2019,0.050,0.050,2018m9
"CHINA","CHN",90328960,2018,0.050,0.017,2018m9
"CHINA","CHN",90328960,2019,0.050,0.050,2018m9
"CHINA","CHN",90329000,2018,0.050,0.017,2018m9
"CHINA","CHN",90329000,2019,0.100,0.079,2018m9
"CHINA","CHN",90330000,2018,0.100,0.033,2018m9
"CHINA","CHN",90330000,2019,0.200,0.158,2018m9
"CHINA","CHN",91021100,2018,0.100,0.033,2018m9
"CHINA","CHN",91021100,2019,0.250,0.188,2018m9
"CHINA","CHN",91021200,2018,0.100,0.033,2018m9
"CHINA","CHN",91021200,2019,0.250,0.188,2018m9
"CHINA","CHN",91021900,2018,0.100,0.033,2018m9
"CHINA","CHN",91021900,2019,0.250,0.188,2018m9
"CHINA","CHN",91022100,2018,0.100,0.033,2018m9
"CHINA","CHN",91022100,2019,0.250,0.188,2018m9
"CHINA","CHN",91022900,2018,0.100,0.033,2018m9
"CHINA","CHN",91022900,2019,0.250,0.188,2018m9
"CHINA","CHN",91029100,2018,0.100,0.033,2018m9
"CHINA","CHN",91029100,2019,0.100,0.100,2018m9
"CHINA","CHN",91031000,2018,0.050,0.017,2018m9
"CHINA","CHN",91031000,2019,0.050,0.050,2018m9
"CHINA","CHN",91039000,2018,0.100,0.033,2018m9
"CHINA","CHN",91039000,2019,0.100,0.100,2018m9
"CHINA","CHN",91040000,2018,0.250,0.083,2018m9
"CHINA","CHN",91040000,2019,0.250,0.250,2018m9
"CHINA","CHN",91051100,2018,0.250,0.083,2018m9
"CHINA","CHN",91051100,2019,0.250,0.250,2018m9
"CHINA","CHN",91052100,2018,0.250,0.083,2018m9
"CHINA","CHN",91052100,2019,0.250,0.250,2018m9
"CHINA","CHN",91059100,2018,0.250,0.083,2018m9
"CHINA","CHN",91059100,2019,0.250,0.250,2018m9
"CHINA","CHN",91059900,2018,0.100,0.033,2018m9
"CHINA","CHN",91059900,2019,0.200,0.158,2018m9
"CHINA","CHN",91061000,2018,0.050,0.017,2018m9
"CHINA","CHN",91061000,2019,0.100,0.079,2018m9
"CHINA","CHN",91069030,2018,0.050,0.017,2018m9
"CHINA","CHN",91069030,2019,0.100,0.079,2018m9
"CHINA","CHN",91070000,2018,0.100,0.033,2018m9
"CHINA","CHN",91070000,2019,0.200,0.158,2018m9
"CHINA","CHN",91091005,2018,0.250,0.083,2018m9
"CHINA","CHN",91091005,2019,0.250,0.250,2018m9
"CHINA","CHN",91122040,2018,0.100,0.033,2018m9
"CHINA","CHN",91122040,2019,0.100,0.100,2018m9
"CHINA","CHN",91122080,2018,0.100,0.033,2018m9
"CHINA","CHN",91122080,2019,0.100,0.100,2018m9
"CHINA","CHN",91139000,2018,0.100,0.033,2018m9
"CHINA","CHN",91139000,2019,0.250,0.188,2018m9
"CHINA","CHN",91149010,2018,0.100,0.033,2018m9
"CHINA","CHN",91149010,2019,0.250,0.188,2018m9
"CHINA","CHN",91149090,2018,0.250,0.083,2018m9
"CHINA","CHN",91149090,2019,0.250,0.250,2018m9
"CHINA","CHN",92011000,2018,0.100,0.033,2018m9
"CHINA","CHN",92011000,2019,0.250,0.188,2018m9
"CHINA","CHN",92012000,2018,0.100,0.033,2018m9
"CHINA","CHN",92012000,2019,0.200,0.158,2018m9
"CHINA","CHN",92019000,2018,0.050,0.017,2018m9
"CHINA","CHN",92019000,2019,0.100,0.079,2018m9
"CHINA","CHN",92021000,2018,0.100,0.033,2018m9
"CHINA","CHN",92021000,2019,0.250,0.188,2018m9
"CHINA","CHN",92029030,2018,0.050,0.017,2018m9
"CHINA","CHN",92029030,2019,0.100,0.079,2018m9
"CHINA","CHN",92029060,2018,0.050,0.017,2018m9
"CHINA","CHN",92029060,2019,0.100,0.079,2018m9
"CHINA","CHN",92051000,2018,0.050,0.017,2018m9
"CHINA","CHN",92051000,2019,0.100,0.079,2018m9
"CHINA","CHN",92059010,2018,0.100,0.033,2018m9
"CHINA","CHN",92059010,2019,0.225,0.173,2018m9
"CHINA","CHN",92059013,2018,0.225,0.075,2018m9
"CHINA","CHN",92059013,2019,0.225,0.225,2018m9
"CHINA","CHN",92059060,2018,0.100,0.033,2018m9
"CHINA","CHN",92059060,2019,0.225,0.173,2018m9
"CHINA","CHN",92060000,2018,0.050,0.017,2018m9
"CHINA","CHN",92060000,2019,0.100,0.079,2018m9
"CHINA","CHN",92071000,2018,0.100,0.033,2018m9
"CHINA","CHN",92071000,2019,0.250,0.188,2018m9
"CHINA","CHN",92079000,2018,0.050,0.017,2018m9
"CHINA","CHN",92079000,2019,0.100,0.079,2018m9
"CHINA","CHN",92081000,2018,0.100,0.033,2018m9
"CHINA","CHN",92081000,2019,0.100,0.100,2018m9
"CHINA","CHN",92089000,2018,0.100,0.033,2018m9
"CHINA","CHN",92089000,2019,0.250,0.188,2018m9
"CHINA","CHN",92093000,2018,0.050,0.017,2018m9
"CHINA","CHN",92093000,2019,0.100,0.079,2018m9
"CHINA","CHN",92099100,2018,0.100,0.033,2018m9
"CHINA","CHN",92099100,2019,0.250,0.188,2018m9
"CHINA","CHN",92099200,2018,0.050,0.017,2018m9
"CHINA","CHN",92099200,2019,0.100,0.079,2018m9
"CHINA","CHN",92099400,2018,0.100,0.033,2018m9
"CHINA","CHN",92099400,2019,0.250,0.188,2018m9
"CHINA","CHN",92099930,2018,0.100,0.033,2018m9
"CHINA","CHN",92099930,2019,0.100,0.100,2018m9
"CHINA","CHN",92099950,2018,0.225,0.075,2018m9
"CHINA","CHN",92099950,2019,0.225,0.225,2018m9
"CHINA","CHN",92099970,2018,0.100,0.033,2018m9
"CHINA","CHN",92099970,2019,0.225,0.173,2018m9
"CHINA","CHN",93039080,2018,0.100,0.033,2018m9
"CHINA","CHN",93039080,2019,0.100,0.100,2018m9
"CHINA","CHN",93040000,2018,0.050,0.017,2018m9
"CHINA","CHN",93040000,2019,0.100,0.079,2018m9
"CHINA","CHN",93059966,2018,0.050,0.017,2018m9
"CHINA","CHN",93059966,2019,0.100,0.079,2018m9
"CHINA","CHN",93062900,2018,0.050,0.017,2018m9
"CHINA","CHN",93062900,2019,0.100,0.079,2018m9
"CHINA","CHN",93070000,2018,0.050,0.017,2018m9
"CHINA","CHN",93070000,2019,0.100,0.079,2018m9
"CHINA","CHN",94012000,2018,0.050,0.017,2018m9
"CHINA","CHN",94012000,2019,0.050,0.050,2018m9
"CHINA","CHN",94013040,2018,0.050,0.017,2018m9
"CHINA","CHN",94013040,2019,0.100,0.079,2018m9
"CHINA","CHN",94013080,2018,0.050,0.017,2018m9
"CHINA","CHN",94013080,2019,0.100,0.079,2018m9
"CHINA","CHN",94014000,2018,0.100,0.033,2018m9
"CHINA","CHN",94014000,2019,0.250,0.188,2018m9
"CHINA","CHN",94015200,2018,0.100,0.033,2018m9
"CHINA","CHN",94015200,2019,0.100,0.100,2018m9
"CHINA","CHN",94016130,2018,0.100,0.033,2018m9
"CHINA","CHN",94016130,2019,0.175,0.144,2018m9
"CHINA","CHN",94016160,2018,0.100,0.033,2018m9
"CHINA","CHN",94016160,2019,0.175,0.144,2018m9
"CHINA","CHN",94016920,2018,0.100,0.033,2018m9
"CHINA","CHN",94016920,2019,0.250,0.188,2018m9
"CHINA","CHN",94016930,2018,0.100,0.033,2018m9
"CHINA","CHN",94016930,2019,0.250,0.188,2018m9
"CHINA","CHN",94016980,2018,0.100,0.033,2018m9
"CHINA","CHN",94016980,2019,0.250,0.188,2018m9
"CHINA","CHN",94017100,2018,0.100,0.033,2018m9
"CHINA","CHN",94017100,2019,0.225,0.173,2018m9
"CHINA","CHN",94017900,2018,0.100,0.033,2018m9
"CHINA","CHN",94017900,2019,0.200,0.158,2018m9
"CHINA","CHN",94018000,2018,0.100,0.033,2018m9
"CHINA","CHN",94018000,2019,0.150,0.129,2018m9
"CHINA","CHN",94019010,2018,0.050,0.017,2018m9
"CHINA","CHN",94019010,2019,0.075,0.065,2018m9
"CHINA","CHN",94019060,2018,0.050,0.017,2018m9
"CHINA","CHN",94019060,2019,0.075,0.065,2018m9
"CHINA","CHN",94021000,2018,0.050,0.017,2018m9
"CHINA","CHN",94021000,2019,0.100,0.079,2018m9
"CHINA","CHN",94029000,2018,0.050,0.017,2018m9
"CHINA","CHN",94029000,2019,0.100,0.079,2018m9
"CHINA","CHN",94031000,2018,0.100,0.033,2018m9
"CHINA","CHN",94031000,2019,0.200,0.158,2018m9
"CHINA","CHN",94032000,2018,0.100,0.033,2018m9
"CHINA","CHN",94032000,2019,0.200,0.158,2018m9
"CHINA","CHN",94033000,2018,0.100,0.033,2018m9
"CHINA","CHN",94033000,2019,0.200,0.158,2018m9
"CHINA","CHN",94034090,2018,0.100,0.033,2018m9
"CHINA","CHN",94034090,2019,0.250,0.188,2018m9
"CHINA","CHN",94034095,2018,0.100,0.033,2018m9
"CHINA","CHN",94034095,2019,0.250,0.188,2018m9
"CHINA","CHN",94035000,2018,0.100,0.033,2018m9
"CHINA","CHN",94035000,2019,0.225,0.173,2018m9
"CHINA","CHN",94036000,2018,0.100,0.033,2018m9
"CHINA","CHN",94036000,2019,0.250,0.188,2018m9
"CHINA","CHN",94037000,2018,0.100,0.033,2018m9
"CHINA","CHN",94037000,2019,0.200,0.158,2018m9
"CHINA","CHN",94038900,2018,0.100,0.033,2018m9
"CHINA","CHN",94038900,2019,0.250,0.188,2018m9
"CHINA","CHN",94039010,2018,0.100,0.033,2018m9
"CHINA","CHN",94039010,2019,0.250,0.188,2018m9
"CHINA","CHN",94039055,2018,0.100,0.033,2018m9
"CHINA","CHN",94039055,2019,0.250,0.188,2018m9
"CHINA","CHN",94039070,2018,0.100,0.033,2018m9
"CHINA","CHN",94039070,2019,0.250,0.188,2018m9
"CHINA","CHN",94039090,2018,0.100,0.033,2018m9
"CHINA","CHN",94039090,2019,0.250,0.188,2018m9
"CHINA","CHN",94041000,2018,0.050,0.017,2018m9
"CHINA","CHN",94041000,2019,0.100,0.079,2018m9
"CHINA","CHN",94042100,2018,0.100,0.033,2018m9
"CHINA","CHN",94042100,2019,0.200,0.158,2018m9
"CHINA","CHN",94042900,2018,0.100,0.033,2018m9
"CHINA","CHN",94042900,2019,0.250,0.188,2018m9
"CHINA","CHN",94043000,2018,0.100,0.033,2018m9
"CHINA","CHN",94043000,2019,0.100,0.100,2018m9
"CHINA","CHN",94049040,2018,0.100,0.033,2018m9
"CHINA","CHN",94049040,2019,0.225,0.173,2018m9
"CHINA","CHN",94049070,2018,0.100,0.033,2018m9
"CHINA","CHN",94049070,2019,0.225,0.173,2018m9
"CHINA","CHN",94051010,2018,0.100,0.033,2018m9
"CHINA","CHN",94051010,2019,0.200,0.158,2018m9
"CHINA","CHN",94051030,2018,0.100,0.033,2018m9
"CHINA","CHN",94051030,2019,0.200,0.158,2018m9
"CHINA","CHN",94052010,2018,0.100,0.033,2018m9
"CHINA","CHN",94052010,2019,0.250,0.188,2018m9
"CHINA","CHN",94052030,2018,0.100,0.033,2018m9
"CHINA","CHN",94052030,2019,0.250,0.188,2018m9
"CHINA","CHN",94054000,2018,0.100,0.033,2018m9
"CHINA","CHN",94054000,2019,0.150,0.129,2018m9
"CHINA","CHN",94055000,2018,0.100,0.033,2018m9
"CHINA","CHN",94055000,2019,0.250,0.188,2018m9
"CHINA","CHN",94056000,2018,0.100,0.033,2018m9
"CHINA","CHN",94056000,2019,0.200,0.158,2018m9
"CHINA","CHN",94059100,2018,0.050,0.017,2018m9
"CHINA","CHN",94059100,2019,0.100,0.079,2018m9
"CHINA","CHN",94059200,2018,0.100,0.033,2018m9
"CHINA","CHN",94059200,2019,0.200,0.158,2018m9
"CHINA","CHN",94059900,2018,0.100,0.033,2018m9
"CHINA","CHN",94059900,2019,0.200,0.158,2018m9
"CHINA","CHN",94061000,2018,0.200,0.067,2018m9
"CHINA","CHN",94061000,2019,0.200,0.200,2018m9
"CHINA","CHN",94069000,2018,0.100,0.033,2018m9
"CHINA","CHN",94069000,2019,0.250,0.188,2018m9
"CHINA","CHN",95030000,2018,0.100,0.033,2018m9
"CHINA","CHN",95030000,2019,0.225,0.173,2018m9
"CHINA","CHN",95042000,2018,0.100,0.033,2018m9
"CHINA","CHN",95042000,2019,0.200,0.158,2018m9
"CHINA","CHN",95043000,2018,0.050,0.017,2018m9
"CHINA","CHN",95043000,2019,0.100,0.079,2018m9
"CHINA","CHN",95044000,2018,0.050,0.017,2018m9
"CHINA","CHN",95044000,2019,0.100,0.079,2018m9
"CHINA","CHN",95045000,2018,0.100,0.033,2018m9
"CHINA","CHN",95045000,2019,0.225,0.173,2018m9
"CHINA","CHN",95049040,2018,0.100,0.033,2018m9
"CHINA","CHN",95049040,2019,0.183,0.149,2018m9
"CHINA","CHN",95049060,2018,0.100,0.033,2018m9
"CHINA","CHN",95049060,2019,0.183,0.149,2018m9
"CHINA","CHN",95049090,2018,0.100,0.033,2018m9
"CHINA","CHN",95049090,2019,0.183,0.149,2018m9
"CHINA","CHN",95051010,2018,0.250,0.083,2018m9
"CHINA","CHN",95051010,2019,0.250,0.250,2018m9
"CHINA","CHN",95051020,2018,0.100,0.033,2018m9
"CHINA","CHN",95051020,2019,0.250,0.188,2018m9
"CHINA","CHN",95051040,2018,0.100,0.033,2018m9
"CHINA","CHN",95051040,2019,0.250,0.188,2018m9
"CHINA","CHN",95051050,2018,0.100,0.033,2018m9
"CHINA","CHN",95051050,2019,0.250,0.188,2018m9
"CHINA","CHN",95059020,2018,0.050,0.017,2018m9
"CHINA","CHN",95059020,2019,0.100,0.079,2018m9
"CHINA","CHN",95059040,2018,0.100,0.033,2018m9
"CHINA","CHN",95059040,2019,0.100,0.100,2018m9
"CHINA","CHN",95059060,2018,0.050,0.017,2018m9
"CHINA","CHN",95059060,2019,0.100,0.079,2018m9
"CHINA","CHN",95061150,2018,0.100,0.033,2018m9
"CHINA","CHN",95061150,2019,0.200,0.158,2018m9
"CHINA","CHN",95061160,2018,0.100,0.033,2018m9
"CHINA","CHN",95061160,2019,0.200,0.158,2018m9
"CHINA","CHN",95061200,2018,0.100,0.033,2018m9
"CHINA","CHN",95061200,2019,0.200,0.158,2018m9
"CHINA","CHN",95061900,2018,0.100,0.033,2018m9
"CHINA","CHN",95061900,2019,0.200,0.158,2018m9
"CHINA","CHN",95062100,2018,0.250,0.083,2018m9
"CHINA","CHN",95062100,2019,0.250,0.250,2018m9
"CHINA","CHN",95062900,2018,0.050,0.017,2018m9
"CHINA","CHN",95062900,2019,0.100,0.079,2018m9
"CHINA","CHN",95063100,2018,0.100,0.033,2018m9
"CHINA","CHN",95063100,2019,0.200,0.158,2018m9
"CHINA","CHN",95063200,2018,0.100,0.033,2018m9
"CHINA","CHN",95063200,2019,0.200,0.158,2018m9
"CHINA","CHN",95063900,2018,0.100,0.033,2018m9
"CHINA","CHN",95063900,2019,0.250,0.188,2018m9
"CHINA","CHN",95064000,2018,0.250,0.083,2018m9
"CHINA","CHN",95064000,2019,0.250,0.250,2018m9
"CHINA","CHN",95066280,2018,0.175,0.058,2018m9
"CHINA","CHN",95066280,2019,0.175,0.175,2018m9
"CHINA","CHN",95066290,2018,0.100,0.033,2018m9
"CHINA","CHN",95066290,2019,0.175,0.144,2018m9
"CHINA","CHN",95066920,2018,0.100,0.033,2018m9
"CHINA","CHN",95066920,2019,0.250,0.188,2018m9
"CHINA","CHN",95066950,2018,0.100,0.033,2018m9
"CHINA","CHN",95066950,2019,0.100,0.100,2018m9
"CHINA","CHN",95067020,2018,0.100,0.033,2018m9
"CHINA","CHN",95067020,2019,0.200,0.158,2018m9
"CHINA","CHN",95067070,2018,0.100,0.033,2018m9
"CHINA","CHN",95067070,2019,0.200,0.158,2018m9
"CHINA","CHN",95069100,2018,0.050,0.017,2018m9
"CHINA","CHN",95069100,2019,0.100,0.079,2018m9
"CHINA","CHN",95069905,2018,0.050,0.017,2018m9
"CHINA","CHN",95069905,2019,0.100,0.079,2018m9
"CHINA","CHN",95069915,2018,0.050,0.017,2018m9
"CHINA","CHN",95069915,2019,0.100,0.079,2018m9
"CHINA","CHN",95069925,2018,0.050,0.017,2018m9
"CHINA","CHN",95069925,2019,0.100,0.079,2018m9
"CHINA","CHN",95069930,2018,0.050,0.017,2018m9
"CHINA","CHN",95069930,2019,0.100,0.079,2018m9
"CHINA","CHN",95069947,2018,0.100,0.033,2018m9
"CHINA","CHN",95069947,2019,0.100,0.100,2018m9
"CHINA","CHN",95069970,2018,0.050,0.017,2018m9
"CHINA","CHN",95069970,2019,0.100,0.079,2018m9
"CHINA","CHN",95071000,2018,0.100,0.033,2018m9
"CHINA","CHN",95071000,2019,0.250,0.188,2018m9
"CHINA","CHN",95072000,2018,0.100,0.033,2018m9
"CHINA","CHN",95072000,2019,0.200,0.158,2018m9
"CHINA","CHN",95073050,2018,0.100,0.033,2018m9
"CHINA","CHN",95073050,2019,0.250,0.188,2018m9
"CHINA","CHN",95073080,2018,0.100,0.033,2018m9
"CHINA","CHN",95073080,2019,0.250,0.188,2018m9
"CHINA","CHN",95079000,2018,0.050,0.017,2018m9
"CHINA","CHN",95079000,2019,0.100,0.079,2018m9
"CHINA","CHN",95089000,2018,0.050,0.017,2018m9
"CHINA","CHN",95089000,2019,0.100,0.079,2018m9
"CHINA","CHN",96019000,2018,0.100,0.033,2018m9
"CHINA","CHN",96019000,2019,0.250,0.188,2018m9
"CHINA","CHN",96020010,2018,0.050,0.017,2018m9
"CHINA","CHN",96020010,2019,0.100,0.079,2018m9
"CHINA","CHN",96020040,2018,0.050,0.017,2018m9
"CHINA","CHN",96020040,2019,0.050,0.050,2018m9
"CHINA","CHN",96020060,2018,0.050,0.017,2018m9
"CHINA","CHN",96020060,2019,0.100,0.079,2018m9
"CHINA","CHN",96031000,2018,0.100,0.033,2018m9
"CHINA","CHN",96031000,2019,0.200,0.158,2018m9
"CHINA","CHN",96032100,2018,0.100,0.033,2018m9
"CHINA","CHN",96032100,2019,0.200,0.158,2018m9
"CHINA","CHN",96032900,2018,0.100,0.033,2018m9
"CHINA","CHN",96032900,2019,0.200,0.158,2018m9
